http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/editionStatement	http://id.loc.gov/ontologies/bibframe/editionStatement
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/electronicLocator	http://id.loc.gov/ontologies/bibframe/electronicLocator
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/emulsion	http://id.loc.gov/ontologies/bibframe/emulsion
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/ensemble	http://id.loc.gov/ontologies/bibframe/ensemble
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/ensembleType	http://id.loc.gov/ontologies/bibframe/ensembleType
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/enumerationAndChronology	http://id.loc.gov/ontologies/bibframe/enumerationAndChronology
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/equinox	http://id.loc.gov/ontologies/bibframe/equinox
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/exclusionGRing	http://id.loc.gov/ontologies/bibframe/exclusionGRing
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/expressionOf	http://id.loc.gov/ontologies/bibframe/expressionOf
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/extent	http://id.loc.gov/ontologies/bibframe/extent
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/findingAid	http://id.loc.gov/ontologies/bibframe/findingAid
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/findingAidOf	http://id.loc.gov/ontologies/bibframe/findingAidOf
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/firstIssue	http://id.loc.gov/ontologies/bibframe/firstIssue
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/fontSize	http://id.loc.gov/ontologies/bibframe/fontSize
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/frequency	http://id.loc.gov/ontologies/bibframe/frequency
http://www.w3.org/2002/07/owl#ObjectProperty	http://id.loc.gov/ontologies/bibframe/generation	http://id.loc.gov/ontologies/bibframe/generation
http://www.w3.org/2002/07/owl#DatatypeProperty	http://id.loc.gov/ontologies/bibframe/generationDate	http://id.loc.gov/ontologies/bibframe/generationDate
